"HILL CITY","KS",39.36,-99.84
"HILL CITY","MN",46.98,-93.59
"HILL CITY","SD",43.93,-103.57
"HILLER","PA",40.00,-79.90
"HILLIARD","FL",30.69,-81.92
"HILLIARD","OH",40.03,-83.14
"HILLIARDS","PA",41.10,-79.83
"HILLISTER","TX",30.66,-94.38
"HILLMAN","MI",45.06,-83.90
"HILLMAN","MN",46.00,-93.88
"HILL","NH",43.52,-71.70
"HILLPOINT","WI",43.38,-90.16
"HILLROSE","CO",40.32,-103.52
"HILLSBORO","AL",34.63,-87.18
"HILLSBORO","GA",33.17,-83.70
"HILLSBORO","IA",40.83,-91.71
"HILLSBORO","IL",39.16,-89.48
"HILLSBORO","IN",40.10,-87.15
"HILLSBORO","KS",38.35,-97.20
"HILLSBORO","KY",38.29,-83.65
"HILLSBORO","MO",38.23,-90.56
"HILLSBORO","ND",47.40,-97.06
"HILLSBORO","NM",32.92,-107.56
"HILLSBORO","OH",39.20,-83.61
"HILLSBORO","OR",45.44,-122.96
"HILLSBORO","TN",35.36,-85.95
"HILLSBORO","TX",32.00,-97.11
"HILLSBOROUGH","NC",36.07,-79.10
"HILLSBOROUGH","NH",43.12,-71.92
"HILLSBOROUGH","NJ",40.47,-74.62
"HILLSBORO","WI",43.65,-90.33
"HILLSBORO","WV",38.13,-80.21
"HILLSDALE","IL",41.61,-90.17
"HILLSDALE","IN",39.76,-87.40
"HILLSDALE","MI",41.92,-84.63
"HILLSDALE","NJ",41.00,-74.04
"HILLSDALE","NY",42.20,-73.54
"HILLSGROVE","PA",41.43,-76.71
"HILLSIDE","IL",41.87,-87.89
"HILLSIDE","NJ",40.69,-74.23
"HILLS","MN",43.52,-96.36
"HILLSVILLE","VA",36.76,-80.73
"HILLTOWN","PA",40.32,-75.23
"HILLVIEW","IL",39.44,-90.53
"HILMAR","CA",37.39,-120.89
"HILO","HI",19.69,-155.08
"HILTON HEAD ISLAND","SC",32.19,-80.74
"HILTON","NY",43.28,-77.79
"HILTONS","VA",36.65,-82.46
"HIMROD","NY",42.58,-76.95
"HINCKLEY","IL",41.76,-88.64
"HINCKLEY","MN",46.01,-92.93
"HINCKLEY","OH",41.23,-81.73
"HINCKLEY","UT",39.37,-112.73
"HINDMAN","KY",37.33,-82.98
"HINDSBORO","IL",39.68,-88.13
"HINDSVILLE","AR",36.14,-93.86
"HINESBURG","VT",44.33,-73.12
"HINES","MN",47.68,-94.63
"HINES","OR",43.44,-119.23
"HINESTON","LA",31.14,-92.75
"HINESVILLE","GA",31.83,-81.59
"HINGHAM","MA",42.23,-70.88
"HINGHAM","MT",48.56,-110.47
"HINKLE","KY",36.91,-83.81
"HINKLEY","CA",34.95,-117.18
"HINSDALE","IL",41.80,-87.92
"HINSDALE","MA",42.42,-73.07
"HINSDALE","MT",48.42,-107.03
"HINSDALE","NH",42.78,-72.48
"HINSDALE","NY",42.16,-78.38
"HINTON","IA",42.62,-96.29
"HINTON","OK",35.49,-98.35
"HINTON","VA",38.48,-79.00
"HINTON","WV",37.66,-80.88
"HIRAM","GA",33.86,-84.77
"HIRAM","ME",43.87,-70.80
"HIRAM","OH",41.31,-81.14
"HITCHCOCK","OK",35.96,-98.34
"HITCHCOCK","SD",44.62,-98.40
"HITCHCOCK","TX",29.31,-95.01
"HITCHINS","KY",38.23,-82.91
"HITTERDAL","MN",46.97,-96.25
"HIWASSE","AR",36.43,-94.33
"HIWASSEE","VA",36.97,-80.64
"HIXSON","TN",35.16,-85.20
"HIXTON","WI",44.38,-91.01
"HOAGLAND","IN",40.94,-85.00
"HOBART","IN",41.53,-87.26
"HOBART","NY",42.37,-74.66
"HOBART","OK",35.02,-99.09
"HOBBS","NM",32.73,-103.16
"HOBBSVILLE","NC",36.34,-76.60
"HOBE SOUND","FL",27.07,-80.13
"HOBGOOD","NC",36.02,-77.39
"HOBOKEN","GA",31.18,-82.13
"HOBOKEN","NJ",40.74,-74.02
"HOBSON","MT",46.86,-110.19
"HOBSON","TX",28.93,-97.98
"HOBUCKEN","NC",35.26,-76.53
"HOCKESSIN","DE",39.78,-75.68
"HOCKLEY","TX",30.04,-95.81
"HODGEN","OK",34.83,-94.62
"HODGENVILLE","KY",37.56,-85.73
"HODGES","AL",34.32,-87.92
"HODGES","SC",34.28,-82.24
"HOFFMAN ESTATES","IL",42.03,-88.08
"HOFFMAN","IL",38.53,-89.26
"HOFFMAN","MN",45.83,-95.78
"HOFFMAN","NC",35.03,-79.54
"HOGANSBURG","NY",44.97,-74.63
"HOGANSVILLE","GA",33.16,-84.90
"HOGELAND","MT",48.79,-108.73
"HOHENWALD","TN",35.55,-87.55
"HO HO KUS","NJ",40.99,-74.09
"HOISINGTON","KS",38.51,-98.77
"HOKAH","MN",43.76,-91.35
"HOLABIRD","SD",44.52,-99.59
"HOLBROOK","AZ",34.94,-110.09
"HOLBROOK","ID",42.20,-112.67
"HOLBROOK","MA",42.14,-71.00
"HOLBROOK","NE",40.30,-100.01
"HOLBROOK","NY",40.79,-73.07
"HOLBROOK","PA",39.84,-80.34
"HOLCOMBE","WI",45.25,-91.15
"HOLCOMB","KS",37.99,-100.98
"HOLCOMB","MO",36.40,-90.02
"HOLCOMB","MS",33.75,-89.96
"HOLDEN","LA",30.58,-90.67
"HOLDEN","MA",42.35,-71.85
"HOLDEN","ME",44.75,-68.67
"HOLDEN","MO",38.71,-93.98
"HOLDENVILLE","OK",35.08,-96.39
"HOLDEN","WV",37.81,-82.06
"HOLDERNESS","NH",43.73,-71.58
"HOLDINGFORD","MN",45.73,-94.47
"HOLDREGE","NE",40.44,-99.37
"HOLGATE","OH",41.24,-84.12
"HOLIDAY","FL",28.18,-82.74
"HOLLADAY","TN",35.89,-88.07
"HOLLANDALE","MN",43.75,-93.20
"HOLLANDALE","MS",33.17,-90.85
"HOLLANDALE","WI",42.87,-89.93
"HOLLAND","IA",42.39,-92.79
"HOLLAND","IN",38.24,-87.03
"HOLLAND","KY",36.70,-86.06
"HOLLAND","MA",42.05,-72.15
"HOLLAND","MI",42.77,-86.10
"HOLLAND","MN",44.09,-96.19
"HOLLAND","NY",42.63,-78.54
"HOLLAND","OH",41.62,-83.70
"HOLLAND PATENT","NY",43.24,-75.25
"HOLLAND","TX",30.88,-97.40
"HOLLANSBURG","OH",39.99,-84.79
"HOLLENBERG","KS",39.98,-96.99
"HOLLEY","NY",43.22,-78.02
"HOLLIDAY","MO",39.49,-92.13
"HOLLIDAYSBURG","PA",40.43,-78.39
"HOLLIDAY","TX",33.81,-98.68
"HOLLIS CENTER","ME",43.59,-70.60
"HOLLIS","NH",42.73,-71.58
"HOLLIS","NY",40.71,-73.76
"HOLLIS","OK",34.68,-99.91
"HOLLISTER","CA",36.89,-121.24
"HOLLISTER","MO",36.61,-93.22
"HOLLISTER","NC",36.25,-77.92
"HOLLISTER","OK",34.34,-98.87
"HOLLISTON","MA",42.20,-71.43
"HOLLOMAN AIR FORCE BASE","NM",32.83,-106.11
"HOLLOWAY","MN",45.24,-95.91
"HOLLOW ROCK","TN",36.03,-88.27
"HOLLSOPPLE","PA",40.24,-78.96
"HOLLY BLUFF","MS",32.83,-90.69
"HOLLY","CO",38.05,-102.12
"HOLLY GROVE","AR",34.59,-91.20
"HOLLY HILL","SC",33.32,-80.41
"HOLLY","MI",42.79,-83.62
"HOLLY POND","AL",34.17,-86.61
"HOLLY RIDGE","NC",34.49,-77.55
"HOLLY SPRINGS","MS",34.77,-89.44
"HOLLY SPRINGS","NC",35.65,-78.83
"HOLLYTREE","AL",34.79,-86.25
"HOLLYWOOD","AL",34.71,-85.96
"HOLLYWOOD","FL",26.02,-80.16
"HOLLYWOOD","MD",38.34,-76.57
"HOLLYWOOD","SC",32.75,-80.20
"HOLMAN","NM",36.03,-105.38
"HOLMDEL","NJ",40.37,-74.17
"HOLMEN","WI",43.95,-91.25
"HOLMES MILL","KY",36.86,-83.00
"HOLMES","NY",41.53,-73.66
"HOLMES","PA",39.90,-75.30
"HOLMESVILLE","OH",40.62,-81.92
"HOLSTEIN","IA",42.48,-95.54
"HOLSTEIN","NE",40.46,-98.65
"HOLT","FL",30.72,-86.67
"HOLT","MI",42.63,-84.52
"HOLT","MO",39.45,-94.34
"HOLTON","IN",39.07,-85.38
"HOLTON","KS",39.47,-95.73
"HOLTON","MI",43.41,-86.07
"HOLTS SUMMIT","MO",38.64,-92.11
"HOLTSVILLE","NY",40.81,-73.04
"HOLTVILLE","CA",32.83,-115.19
"HOLTWOOD","PA",39.82,-76.33
"HOLUALOA","HI",19.63,-155.92
"HOLY CROSS","IA",42.60,-90.99
"HOLYOKE","CO",40.58,-102.30
"HOLYOKE","MA",42.21,-72.64
"HOLYOKE","MN",46.46,-92.38
"HOLYROOD","KS",38.58,-98.41
"HOMEDALE","ID",43.59,-116.94
"HOME","KS",39.87,-96.52
"HOMELAND","CA",33.75,-117.11
"HOME","PA",40.78,-79.15
"HOMER","AK",59.40,-151.32
"HOMER CITY","PA",40.53,-79.15
"HOMER","GA",34.33,-83.49
"HOMER GLEN","IL",41.60,-88.01
"HOMER","IL",40.03,-87.95
"HOMER","IN",39.58,-85.52
"HOMER","LA",32.79,-93.05
"HOMER","MI",42.14,-84.81
"HOMER","NE",42.32,-96.49
"HOMER","NY",42.63,-76.18
"HOMERVILLE","GA",31.03,-82.75
"HOMERVILLE","OH",41.02,-82.12
"HOMESTEAD","FL",25.46,-80.45
"HOMESTEAD","IA",41.76,-91.86
"HOMESTEAD","MT",48.40,-104.60
"HOMESTEAD","PA",40.40,-79.90
"HOMETOWN","IL",41.73,-87.73
"HOMEWOOD","IL",41.55,-87.66
"HOMEWORTH","OH",40.85,-81.05
"HOMINY","OK",36.42,-96.39
"HOMOSASSA","FL",28.78,-82.61
"HONAKER","VA",37.01,-81.97
"HONDO","NM",33.38,-105.27
"HONDO","TX",29.35,-99.15
"HONEA PATH","SC",34.44,-82.39
"HONEOYE FALLS","NY",42.95,-77.59
"HONEOYE","NY",42.75,-77.49
"HONESDALE","PA",41.57,-75.25
"HONEY BROOK","PA",40.09,-75.91
"HONEY CREEK","IA",41.46,-95.90
"HONEY GROVE","PA",40.42,-77.55
"HONEY GROVE","TX",33.58,-95.90
"HONEYVILLE","UT",41.64,-112.09
"HONOKAA","HI",20.07,-155.46
"HONOLULU","HI",21.30,-157.85
"HONORAVILLE","AL",31.85,-86.40
"HONOR","MI",44.66,-86.02
"HOOD RIVER","OR",45.61,-121.58
"HOODSPORT","WA",47.42,-123.18
"HOOD","VA",38.35,-78.38
"HOOKER","OK",36.85,-101.21
"HOOKERTON","NC",35.42,-77.58
"HOOKSETT","NH",43.09,-71.45
"HOOKSTOWN","PA",40.59,-80.47
"HOOKS","TX",33.46,-94.28
"HOOPA","CA",41.11,-123.64
"HOOPER","CO",37.74,-105.87
"HOOPER","NE",41.61,-96.54
"HOOPER","UT",41.15,-112.14
"HOOPESTON","IL",40.46,-87.67
"HOOPLE","ND",48.53,-97.63
"HOOPPOLE","IL",41.52,-89.91
"HOOSICK FALLS","NY",42.90,-73.35
"HOOVERSVILLE","PA",40.15,-78.91
"HOPATCONG","NJ",40.95,-74.65
"HOP BOTTOM","PA",41.70,-75.76
"HOPE","AK",60.84,-149.40
"HOPE","AR",33.66,-93.59
"HOPEDALE","IL",40.42,-89.41
"HOPEDALE","MA",42.12,-71.54
"HOPEDALE","OH",40.32,-80.89
"HOPE HULL","AL",32.21,-86.40
"HOPE","ID",48.26,-116.24
"HOPE","IN",39.29,-85.76
"HOPE","KS",38.69,-97.07
"HOPE","KY",38.01,-83.77
"HOPE","ME",44.26,-69.15
"HOPE","MI",43.79,-84.32
"HOPE MILLS","NC",34.97,-78.95
"HOPE","ND",47.32,-97.71
"HOPE","NM",32.81,-104.73
"HOPE","RI",41.75,-71.56
"HOPE VALLEY","RI",41.51,-71.72
"HOPEWELL JUNCTION","NY",41.58,-73.80
"HOPEWELL","NJ",40.38,-74.76
"HOPEWELL","OH",39.96,-82.17
"HOPEWELL","PA",40.13,-78.26
"HOPEWELL","VA",37.29,-77.29
"HOPKINS","MI",42.62,-85.76
"HOPKINS","MN",44.92,-93.40
"HOPKINS","MO",40.55,-94.81
"HOPKINS","SC",33.88,-80.84
"HOPKINSVILLE","KY",36.85,-87.49
"HOPKINTON","IA",42.34,-91.24
"HOPKINTON","MA",42.22,-71.52
"HOPKINTON","RI",41.45,-71.78
"HOPLAND","CA",38.93,-123.11
"HOPWOOD","PA",39.87,-79.70
"HOQUIAM","WA",47.11,-123.96
"HORACE","ND",46.75,-96.90
"HORATIO","AR",33.93,-94.35
"HORDVILLE","NE",41.07,-97.89
"HORICON","WI",43.44,-88.63
"HORMIGUEROS","PR",18.14,-67.12
"HORNBEAK","TN",36.33,-89.29
"HORNBECK","LA",31.32,-93.39
"HORNBROOK","CA",41.91,-122.49
"HORNELL","NY",42.32,-77.66
"HORNERSVILLE","MO",36.04,-90.11
"HORNER","WV",38.95,-80.36
"HORNICK","IA",42.23,-96.09
"HORNITOS","CA",37.43,-120.24
"HORN LAKE","MS",34.95,-90.03
"HORNSBY","TN",35.22,-88.83
"HORNTOWN","VA",37.97,-75.46
"HORSE BRANCH","KY",37.40,-86.71
"HORSE CAVE","KY",37.17,-85.91
"HORSEHEADS","NY",42.16,-76.82
"HORSESHOE BAY","TX",30.57,-98.27
"HORSESHOE BEACH","FL",29.44,-83.28
"HORSESHOE BEND","AR",36.22,-91.74
"HORSESHOE BEND","ID",43.92,-116.17
"HORSE SHOE","NC",35.39,-82.64
"HORSHAM","PA",40.18,-75.13
"HORTENSE","GA",31.33,-81.95
"HORTON","AL",34.18,-86.32
"HORTON","KS",39.66,-95.53
"HORTON","MI",42.15,-84.51
"HORTONVILLE","NY",41.76,-75.03
"HORTONVILLE","WI",44.33,-88.63
"HOSCHTON","GA",34.09,-83.76
"HOSFORD","FL",30.38,-84.79
"HOSKINS","NE",42.11,-97.30
"HOSMER","SD",45.57,-99.47
"HOSPERS","IA",43.07,-95.90
"HOSSTON","LA",32.88,-93.88
"HOTCHKISS","CO",38.80,-107.71
"HOT SPRINGS","MT",47.66,-114.55
"HOT SPRINGS NATIONAL PARK","AR",34.50,-93.05
"HOT SPRINGS","NC",35.89,-82.82
"HOT SPRINGS","SD",43.43,-103.48
"HOT SPRINGS","VA",38.00,-79.83
"HOT SPRINGS VILLAGE","AR",34.66,-93.00
"HOUGHTON LAKE","MI",44.31,-84.76
"HOUGHTON","MI",47.11,-88.56
"HOUGHTON","NY",42.42,-78.16
"HOUGHTON","SD",45.76,-98.21
"HOULKA","MS",34.03,-89.01
"HOULTON","ME",46.11,-67.83
"HOULTON","WI",45.07,-92.75
"HOUMA","LA",29.57,-90.70
"HOUSATONIC","MA",42.25,-73.36
"HOUSE","NM",34.64,-103.90
"HOUSE SPRINGS","MO",38.41,-90.56
"HOUSTON","AL",34.12,-87.25
"HOUSTON","AR",35.03,-92.69
"HOUSTON","DE",38.91,-75.50
"HOUSTONIA","MO",38.89,-93.35
"HOUSTON","MN",43.76,-91.57
"HOUSTON","MO",37.32,-91.95
"HOUSTON","MS",33.89,-89.00
"HOUSTON","OH",40.24,-84.35
"HOUSTON","PA",40.25,-80.21
"HOUSTON","TX",29.76,-95.38
"HOUTZDALE","PA",40.82,-78.35
"HOVEN","SD",45.24,-99.77
"HOVLAND","MN",47.83,-89.97
"HOWARD BEACH","NY",40.66,-73.84
"HOWARD CITY","MI",43.39,-85.46
"HOWARD","CO",38.45,-105.84
"HOWARD","KS",37.46,-96.26
"HOWARD LAKE","MN",45.05,-94.06
"HOWARD","OH",40.38,-82.27
"HOWARD","PA",41.01,-77.65
"HOWARD","SD",44.01,-97.52
"HOWARDSVILLE","VA",37.73,-78.64
"HOWE","ID",43.92,-113.10
"HOWE","IN",41.72,-85.42
"HOWELL","MI",42.60,-83.93
"HOWELL","NJ",40.14,-74.19
"HOWELLS","NE",41.72,-97.00
"HOWE","OK",34.94,-94.63
"HOWES CAVE","NY",42.70,-74.37
"HOWES","SD",44.62,-102.04
"HOWE","TX",33.51,-96.61
"HOWEY IN THE HILLS","FL",28.71,-81.77
"HOWLAND","ME",45.25,-68.66
"HOXIE","AR",36.04,-90.97
"HOXIE","KS",39.35,-100.43
"HOYLETON","IL",38.44,-89.27
"HOYT","KS",39.24,-95.70
"HOYT LAKES","MN",47.55,-92.11
"HUACHUCA CITY","AZ",31.73,-110.31
"HUBBARD","IA",42.30,-93.30
"HUBBARD LAKE","MI",44.80,-83.59
"HUBBARD","NE",42.38,-96.59
"HUBBARD","OH",41.16,-80.56
"HUBBARD","OR",45.18,-122.79
"HUBBARDSTON","MA",42.48,-72.01
"HUBBARDSTON","MI",43.09,-84.84
"HUBBARDSVILLE","NY",42.81,-75.46
"HUBBARD","TX",31.84,-96.80
"HUBBELL","NE",40.00,-97.49
"HUBERT","NC",34.66,-77.23
"HUBERTUS","WI",43.23,-88.24
"HUDDLESTON","VA",37.16,-79.48
"HUDDY","KY",37.59,-82.27
"HUDGINS","VA",37.47,-76.32
"HUDSON","CO",40.07,-104.64
"HUDSON FALLS","NY",43.30,-73.58
"HUDSON","FL",28.35,-82.69
"HUDSON","IA",42.42,-92.45
"HUDSON","IL",40.60,-88.98
"HUDSON","IN",41.53,-85.08
"HUDSON","KS",38.10,-98.66
"HUDSON","KY",37.65,-86.28
"HUDSON","MA",42.39,-71.56
"HUDSON","ME",45.00,-68.88
"HUDSON","MI",41.85,-84.34
"HUDSON","NC",35.84,-81.48
"HUDSON","NH",42.76,-71.43
"HUDSON","NY",42.25,-73.78
"HUDSON","OH",41.24,-81.45
"HUDSON","SD",43.12,-96.45
"HUDSONVILLE","MI",42.86,-85.86
"HUDSON","WI",44.97,-92.73
"HUEYSVILLE","KY",37.54,-82.83
"HUFFMAN","TX",30.06,-95.09
"HUGER","SC",33.09,-79.80
"HUGGINS","MO",37.31,-92.19
"HUGHES","AR",34.94,-90.47
"HUGHES SPRINGS","TX",32.99,-94.63
"HUGHESVILLE","MD",38.53,-76.78
"HUGHESVILLE","MO",38.83,-93.29
"HUGHESVILLE","PA",41.23,-76.72
"HUGHSON","CA",37.59,-120.85
"HUGO","CO",39.13,-103.46
"HUGO","MN",45.15,-92.96
"HUGO","OK",34.01,-95.51
"HUGOTON","KS",37.17,-101.34
"HUGUENOT","NY",41.41,-74.63
"HULBERT","OK",35.93,-95.14
"HULEN","KY",36.74,-83.53
"HULETT","WY",44.68,-104.60
"HULL","GA",34.01,-83.29
"HULL","IA",43.19,-96.13
"HULL","IL",39.70,-91.20
"HULL","MA",42.30,-70.90
"HULL","TX",30.13,-94.65
"HUMACAO","PR",18.15,-65.81
"HUMANSVILLE","MO",37.79,-93.57
"HUMBIRD","WI",44.53,-90.90
"HUMBLE","TX",29.99,-95.26
"HUMBOLDT","IA",42.72,-94.22
"HUMBOLDT","IL",39.60,-88.31
"HUMBOLDT","KS",37.81,-95.43
"HUMBOLDT","NE",40.16,-95.94
"HUMBOLDT","SD",43.64,-97.07
"HUMBOLDT","TN",35.82,-88.90
"HUME","CA",36.80,-118.89
"HUME","IL",39.79,-87.86
"HUME","MO",38.08,-94.58
"HUMESTON","IA",40.86,-93.49
"HUME","VA",38.83,-77.99
"HUMMELSTOWN","PA",40.26,-76.71
"HUMNOKE","AR",34.54,-91.75
"HUMPHREY","AR",34.42,-91.70
"HUMPHREY","NE",41.68,-97.48
"HUMPHREYS","MO",40.12,-93.31
"HUMPTULIPS","WA",47.32,-123.91
"HUNDRED","WV",39.68,-80.45
"HUNGERFORD","TX",29.39,-96.08
"HUNKER","PA",40.20,-79.61
"HUNLOCK CREEK","PA",41.20,-76.06
"HUNNEWELL","MO",39.66,-91.85
"HUNTER","KS",39.23,-98.39
"HUNTER","ND",47.19,-97.21
"HUNTER","NY",42.21,-74.21
"HUNTER","OK",36.56,-97.66
"HUNTERSVILLE","NC",35.41,-80.84
"HUNTERS","WA",48.17,-118.12
"HUNTERTOWN","IN",41.23,-85.16
"HUNTINGBURG","IN",38.29,-86.95
"HUNTINGDON","PA",40.49,-78.01
"HUNTINGDON","TN",36.00,-88.41
"HUNTINGDON VALLEY","PA",40.13,-75.06
"HUNTINGTON","AR",35.08,-94.26
"HUNTINGTON BEACH","CA",33.66,-117.97
"HUNTINGTON","IN",40.88,-85.50
"HUNTINGTON","MA",42.23,-72.88
"HUNTINGTON MILLS","PA",41.19,-76.23
"HUNTINGTON","NY",40.87,-73.40
"HUNTINGTON","OR",44.45,-117.38
"HUNTINGTON PARK","CA",33.97,-118.21
"HUNTINGTON STATION","NY",40.84,-73.40
"HUNTINGTON","TX",31.27,-94.57
"HUNTINGTON","UT",39.41,-111.00
"HUNTINGTON","VT",44.33,-72.98
"HUNTINGTON WOODS","MI",42.48,-83.16
"HUNTINGTON","WV",38.41,-82.43
"HUNTINGTOWN","MD",38.61,-76.61
"HUNTLAND","TN",35.05,-86.26
"HUNTLEY","IL",42.16,-88.42
"HUNTLEY","MT",45.82,-108.22
"HUNTLY","VA",38.80,-78.14
"HUNT","NY",42.52,-77.98
"HUNTSBURG","OH",41.53,-81.05
"HUNTSVILLE","AL",34.70,-86.62
"HUNTSVILLE","AR",36.08,-93.73
"HUNTSVILLE","IL",40.18,-90.86
"HUNTSVILLE","MO",39.43,-92.54
"HUNTSVILLE","OH",40.44,-83.80
"HUNTSVILLE","TN",36.41,-84.48
"HUNTSVILLE","TX",30.71,-95.54
"HUNTSVILLE","UT",41.28,-111.69
"HUNT","TX",30.06,-99.33
"HUNT VALLEY","MD",39.49,-76.65
"HURDLAND","MO",40.15,-92.30
"HURDLE MILLS","NC",36.25,-79.08
"HURDSFIELD","ND",47.44,-99.93
"HURLBURT FIELD","FL",30.42,-86.69
"HURLEY","NM",32.69,-108.13
"HURLEY","NY",41.91,-74.05
"HURLEY","SD",43.27,-97.09
"HURLEY","VA",37.42,-82.02
"HURLEYVILLE","NY",41.73,-74.67
"HURLEY","WI",46.44,-90.19
"HURLOCK","MD",38.62,-75.87
"HURON","CA",36.20,-120.09
"HURON","OH",41.39,-82.56
"HURON","SD",44.36,-98.21
"HURON","TN",35.58,-88.50
"HURRICANE MILLS","TN",35.94,-87.76
"HURRICANE","UT",37.13,-112.97
"HURRICANE","WV",38.43,-82.01
"HURST","TX",32.83,-97.17
"HURTSBORO","AL",32.23,-85.41
"HURT","VA",37.09,-79.29
"HUSON","MT",47.13,-114.53
"HUSSER","LA",30.70,-90.32
"HUSTISFORD","WI",43.34,-88.60
"HUSTLE","VA",38.04,-77.06
"HUSTONTOWN","PA",40.03,-78.01
"HUSTONVILLE","KY",37.47,-84.81
"HUTCHINSON","KS",38.06,-97.91
"HUTCHINSON","MN",44.88,-94.37
"HUTCHINS","TX",32.64,-96.70
"HUTSONVILLE","IL",39.10,-87.66
"HUTTIG","AR",33.04,-92.18
"HUTTONSVILLE","WV",38.71,-79.97
"HUTTO","TX",30.54,-97.54
"HUXLEY","IA",41.89,-93.60
"HYANNIS","MA",41.65,-70.29
"HYANNIS","NE",42.00,-101.76
"HYATTSVILLE","MD",38.95,-76.95
"HYATTVILLE","WY",44.25,-107.60
"HYDEN","KY",37.16,-83.37
"HYDE PARK","MA",42.26,-71.11
"HYDE PARK","NY",41.78,-73.93
"HYDE PARK","PA",40.63,-79.58
"HYDE PARK","UT",41.80,-111.80
"HYDE PARK","VT",44.59,-72.61
"HYDES","MD",39.48,-76.47
"HYDESVILLE","CA",40.56,-124.07
"HYDRO","OK",35.54,-98.57
"HYE","TX",30.22,-98.53
"HYNDMAN","PA",39.82,-78.72
"HYRUM","UT",41.60,-111.72
"HYSHAM","MT",46.00,-107.12
"IAEGER","WV",37.46,-81.81
"IBAPAH","UT",40.20,-113.86
"IBERIA","MO",38.08,-92.29
"ICKESBURG","PA",40.49,-77.29
"IDA","AR",35.59,-91.94
"IDABEL","OK",33.90,-94.81
"IDA GROVE","IA",42.34,-95.47
"IDAHO CITY","ID",43.89,-115.76
"IDAHO FALLS","ID",43.42,-112.00
"IDAHO SPRINGS","CO",39.74,-105.51
"IDA","LA",33.00,-93.89
"IDALIA","CO",39.70,-102.30
"IDALOU","TX",33.66,-101.68
"IDA","MI",41.91,-83.57
"IDANHA","OR",44.64,-122.01
"IDAVILLE","IN",40.78,-86.66
"IDEAL","GA",32.37,-84.18
"IDEAL","SD",43.54,-99.90
"IDER","AL",34.70,-85.66
"IDLEWILD","MI",43.88,-85.80
"IDLEYLD PARK","OR",43.26,-122.60
"IDYLLWILD","CA",33.76,-116.73
"IGNACIO","CO",37.11,-107.63
"IGO","CA",40.46,-122.70
"IJAMSVILLE","MD",39.33,-77.31
"ILFELD","NM",35.48,-105.40
"ILIFF","CO",40.75,-103.06
"ILION","NY",43.01,-75.04
"ILLINOIS CITY","IL",41.40,-90.90
"ILLIOPOLIS","IL",39.85,-89.24
"ILWACO","WA",46.31,-123.99
"IMBLER","OR",45.47,-117.96
"IMBODEN","AR",36.20,-91.17
"IMLAY CITY","MI",43.01,-83.07
"IMLAY","NV",40.59,-118.06
"IMLER","PA",40.24,-78.54
"IMMOKALEE","FL",26.41,-81.42
"IMNAHA","OR",45.46,-116.75
"IMOGENE","IA",40.87,-95.42
"IMPERIAL BEACH","CA",32.57,-117.11
"IMPERIAL","CA",32.86,-115.65
"IMPERIAL","MO",38.36,-90.37
"IMPERIAL","NE",40.51,-101.63
"IMPERIAL","PA",40.45,-80.25
"INA","IL",38.15,-88.90
"INAVALE","NE",40.09,-98.63
"INCHELIUM","WA",48.20,-118.24
"INCLINE VILLAGE","NV",39.24,-119.92
"INDEPENDENCE","CA",36.83,-118.24
"INDEPENDENCE","IA",42.46,-91.89
"INDEPENDENCE","KS",37.23,-95.71
"INDEPENDENCE","KY",38.95,-84.54
"INDEPENDENCE","LA",30.63,-90.50
"INDEPENDENCE","MO",39.08,-94.35
"INDEPENDENCE","OH",41.38,-81.64
"INDEPENDENCE","OR",44.83,-123.20
"INDEPENDENCE","VA",36.61,-81.15
"INDEPENDENCE","WI",44.36,-91.41
"INDEPENDENCE","WV",39.44,-79.88
"INDIAHOMA","OK",34.62,-98.75
"INDIALANTIC","FL",28.08,-80.56
"INDIAN","AK",61.00,-149.43
"INDIANA","PA",40.62,-79.15
"INDIANAPOLIS","IN",39.77,-86.14
"INDIAN HEAD","MD",38.59,-77.15
"INDIAN HEAD","PA",40.01,-79.39
"INDIAN LAKE","NY",43.78,-74.26
"INDIAN MOUND","TN",36.47,-87.66
"INDIANOLA","IA",41.36,-93.56
"INDIANOLA","IL",39.92,-87.74
"INDIANOLA","MS",33.44,-90.64
"INDIANOLA","NE",40.23,-100.41
"INDIANOLA","OK",35.16,-95.77
"INDIANOLA","PA",40.57,-79.87
"INDIANOLA","WA",47.75,-122.53
"INDIAN ORCHARD","MA",42.15,-72.51
"INDIAN RIVER","MI",45.41,-84.61
"INDIAN ROCKS BEACH","FL",27.88,-82.84
"INDIANTOWN","FL",27.03,-80.46
"INDIAN TRAIL","NC",35.07,-80.67
"INDIAN VALLEY","ID",44.54,-116.41
"INDIAN VALLEY","VA",36.91,-80.55
"INDIAN WELLS","CA",33.70,-116.33
"INDIO","CA",33.71,-116.23
"INDORE","WV",38.35,-81.16
"INDUSTRY","IL",40.32,-90.60
"INDUSTRY","PA",40.65,-80.40
"INDUSTRY","TX",29.99,-96.49
"INEZ","KY",37.86,-82.53
"INEZ","TX",28.87,-96.79
"INGALLS","IN",39.96,-85.79
"INGALLS","KS",37.82,-100.45
"INGALLS","MI",45.38,-87.61
"INGLESIDE","IL",42.35,-88.15
"INGLESIDE","MD",39.12,-75.89
"INGLESIDE","TX",27.87,-97.20
"INGLEWOOD","CA",33.93,-118.33
"INGLIS","FL",29.03,-82.65
"INGOMAR","MT",46.66,-107.46
